,Fp1 - F7,F7 - T3,T3 - T5,T5 - O1,Fp2 - F8,F8 - T4,T4 - T6,T6 - O2,Fp1 - F3,F3 - C3,C3 - P3,P3 - O1,Fp2 - F4,F4 - C4,C4 - P4,P4 - O2,Fz - Cz,Cz - Pz
10,23.968375438547497,9.720881124610496,-7.282598449724143,-28.79468154898406,-42.859357392000135,-34.12891816800709,-9.286382142349972,4.212723359731965,-6.125091006286888,-19.806064883680946,-15.146778385299704,-3.041037080123835,-7.450145294729429,-23.961830994941632,-26.923635683110643,-15.936634543012477,-23.055608578521678,-63.09406239969839
11,25.508534593331888,11.895492142180162,-5.5428917856452085,-28.20513373098614,-42.812758104114856,-33.48860827337838,-7.755354235027547,5.95529109325359,-4.77853311987665,-18.728845079183174,-13.955312510025317,-1.7833617584171406,-6.465274881986131,-23.239619419758835,-26.00311490279639,-14.491049022071792,-21.271556604168218,-61.29517648173752
12,25.567796061448828,14.828210628160994,-1.5804722757208036,-24.944343381422232,-40.455457743661256,-31.42199992549785,-5.778514313539017,7.807322980873637,-2.5004461831092013,-15.330669834877837,-9.970422087067819,1.0631828844402877,-5.611247634906813,-22.847054359622977,-23.606659174693895,-9.722229684776092,-16.677029108496374,-59.64557703850385
13,26.12267894839425,15.499025781375481,-0.11650284129534093,-22.286272323397846,-37.42490492213057,-29.51649817866237,-5.490794831485441,7.6881034921891915,-1.5033143459494125,-13.153135718870827,-7.827821005968234,2.4074258611717543,-4.635474851610818,-21.70481077085014,-22.540313252546454,-8.89611031983297,-15.084880674198105,-55.86343885659937
14,28.238838027334765,13.60243626016343,-1.406983913725717,-19.694405753305688,-33.1693407840532,-28.14926768678298,-7.899396684820789,5.079298471397836,-1.2822034212646134,-11.241804834283542,-7.125508540690765,1.6033393734858292,-4.701414446813582,-20.10709929041773,-21.124549127545496,-9.106933471591187,-15.202706157530127,-53.09836219806752
15,31.374210223229497,11.634201481844444,-3.838040720456095,-18.7546511635465,-30.18952858190271,-27.321192050120896,-10.505108265816707,2.20891691909376,-1.32228220521769,-9.498916903924206,-6.750184440438295,0.18574287074286816,-5.277631895310207,-18.565962380449104,-19.588382948699284,-9.377309288331743,-15.140648894615454,-49.11878767555674
16,37.303755691864524,11.137931076564307,-5.730170578958408,-18.01715049566864,-27.86528707256064,-26.695966186232333,-11.826236004237586,2.0811299284186706,1.5631737890593178,-5.917036271342963,-5.85321092236452,-1.5386569058810804,-6.452513733172941,-17.271769076608393,-17.18835393515216,-7.7491890130117556,-13.739599209677978,-46.225528785434975
17,44.553441460109305,11.947231917358762,-6.641596728119889,-16.80109755814749,-25.217295340867583,-25.497846904929276,-12.47414170314101,2.3481268554828314,4.796177423401616,-1.2836465628445597,-3.103043658459523,-1.7087548665288839,-7.458407897363628,-16.745942104209437,-14.965835290326961,-5.280857389568908,-12.22039102375091,-46.10599686097726
18,49.12327403431913,12.599001612269591,-6.043232223992523,-13.656438974592305,-21.290432707375743,-24.060637586006358,-13.650976284836037,1.7740347542182011,7.204778422539858,2.887096748543348,-0.0026713735961161364,-0.5665735612548815,-6.796573515054163,-15.296174713144751,-13.245461985933161,-4.355149805924318,-12.101505034364198,-46.21894471044724
19,54.35849152939978,13.348791291600694,-5.832895541375577,-11.08696383227667,-17.560595159342196,-22.02592836472617,-13.699338300048575,2.0479511290526218,9.715844222108677,6.90826215665803,3.547902318517368,1.6896994910641416,-5.200326620380833,-13.716691126441992,-11.82441401766443,-3.4264132317343545,-11.58975773544652,-45.935663936143854
20,61.10154788909831,14.999607821242813,-5.83063910601057,-9.754044530590118,-14.936914779378442,-19.88457760466578,-12.699264456635174,3.1157610662728685,12.172951382781124,10.576622118241811,7.157339439199307,4.354376943921388,-3.365905399478734,-12.2093256632135,-10.47063895918983,-2.453797491458327,-11.383776040585978,-46.89087202364826
21,65.74621296343962,16.28251241041044,-4.967947448637762,-6.937929046751727,-10.909859258054727,-17.075124538437,-11.93551796185425,3.507376836549937,14.084594677091463,13.962539071109392,10.655407768716845,7.271198803569837,-0.6840298408921321,-9.722022953939856,-8.908614636118802,-1.8997737818055314,-10.26132089608246,-43.35504732873934
22,67.1877512301692,17.822255183652505,-2.3817376567724775,-3.0425785506111813,-7.038630988595751,-14.763492638562205,-11.097085465762584,4.360588882693718,16.025271661572184,16.757843470467698,13.701343217711353,10.566070057300402,2.9131859134855373,-6.716244437744403,-7.760560779387179,-2.360884398583997,-9.946634736339515,-39.7601223745834
23,68.58790965881569,18.08721492216987,-1.0023510096469463,0.5434407433605384,-3.2176376216149802,-13.284960426154774,-11.813159652631217,3.9582932226557777,17.553489798246417,19.39482304989942,16.00708727437237,12.50054899073281,5.144765367938521,-4.70053066945542,-7.4334046481855465,-3.8271473228197928,-10.911818259992481,-37.674022385235396
24,68.8006921107468,19.636988997781675,1.826181422077912,3.8971668905158747,-0.7912156684881951,-12.688953104697147,-12.364922680451034,3.893630683273496,18.969199303532264,21.995265422314084,18.996143302327077,15.42111216760377,7.682236188405524,-3.2348389836863523,-7.679706196065763,-5.270325269668426,-11.687972787321215,-36.006745640458796
25,68.07839236080422,20.17877660024499,3.5236942676276164,5.939183984992106,0.34039777872101296,-12.938768040706746,-13.16957610227827,3.6774751727478754,19.718593050328,23.446755121596247,20.89592433458291,17.496658941686484,9.272716520146185,-2.8582302191110136,-8.560813755339058,-6.705507042617227,-12.92677129903619,-36.7331461423663
26,67.56708672828175,20.015686850768592,4.265184272225259,7.599358965973354,1.9311709810026534,-12.400759024933501,-13.621488385797203,3.023747103343861,19.373844058904183,23.461005947826767,21.450739518648614,18.935356375489544,11.244299483279143,-1.778891180447354,-9.757734925851173,-9.951918389672434,-16.315873311395656,-38.45524776085445
27,68.46307001523755,20.351317050711746,4.8931800390011535,8.911771194336731,3.2974919773639613,-11.69763916823873,-13.456075549280287,3.2712961835504015,19.987442982465808,24.382806427302636,22.808628603928888,20.93726595850071,13.481948895900278,-0.4100788062919886,-10.117316006443307,-11.779509992778594,-18.48345643738529,-40.041363994887654
28,68.53498668765438,19.93454127978209,4.7751785353438345,9.29397964888251,3.334328646248754,-12.570380153183278,-14.482984366431326,3.2151588595408738,20.82508294880843,24.989066375580116,22.65626400807211,20.793614543211934,14.127191177903482,0.41378274235938534,-10.590383335915714,-14.08004554070859,-21.527288720932972,-42.510447335979315
29,66.83317315620631,19.421270916329924,5.396765600743654,10.446505276460302,3.8602644094767378,-13.267633006929726,-15.674419108837244,2.726762908945922,21.27081542978272,25.601585242669678,23.014092706402053,21.464222525655703,15.53508057394501,1.5817472877701537,-11.317215381226257,-16.914506260786773,-24.514565979497366,-43.47084104925091
30,67.11828152668635,20.55351816255864,6.785026778028665,11.298589586474368,3.7644627328241995,-14.002147919541182,-16.262616810373014,2.9397407998058864,22.41803777465373,27.359499569832685,24.860039401405324,22.85943490601564,16.08037057628261,1.2135036578108132,-12.261543769822598,-17.901409374540485,-25.109651205154442,-43.46282016050972
31,68.17174856568604,21.010282168837247,7.510863179783544,12.479861470908196,4.536969452153215,-14.187419357860898,-16.687261585264114,3.3957909433529063,23.991532073386107,29.442003466891784,26.858807497419527,24.44623827767597,16.88924509643243,0.966814531449361,-13.343307747809884,-19.333503905550426,-26.827562661245867,-45.83555547333439
32,67.09963877443928,22.23462119622573,9.880969737494903,14.59521159153472,5.605015327899145,-14.209689926786575,-17.423219347736385,2.578347411396653,23.987280906672055,31.016932888928686,29.850145193602877,27.50602250419084,18.443559900757492,0.5655636898134069,-14.790524236928256,-20.644641525490822,-27.55335163723798,-46.08851507430103
33,66.13256678188374,22.346764603193826,11.427250032995582,16.992919181143552,7.08361728699541,-14.87999238910604,-19.527076323154706,0.8483926908946028,23.698345185432913,32.01095217197342,31.607022931478642,29.61077587144345,20.164993869570957,0.7826004313769317,-16.66925435207334,-23.825712107585773,-30.24816399804169,-46.875268825391586
34,63.591544026142714,23.106618613984622,14.476641285300575,20.5980757203027,9.490835010018,-14.241510968700403,-19.701016695452946,1.1667201886673007,24.84887189584279,33.55746359723336,33.50300117578742,32.388689886839614,23.69530172155515,3.4752896374858793,-16.61572097068037,-26.246636986108985,-32.615883731338286,-46.57874995438826
35,61.85278628236349,24.428712939502102,18.047982035486065,24.646283993964392,11.88052718407765,-14.178839704249834,-20.339391437132182,1.9581071291726577,27.27131485463493,36.01591549522706,35.10157505187968,34.18592767823745,26.806231941741984,6.735673884946487,-15.751942320680984,-28.289810595568763,-34.62795541119893,-45.082623638901836
36,58.94287105639717,24.502270287838424,19.234570609472193,25.290589394806528,11.857833906904988,-14.02057784808114,-19.476952715212466,3.209564339537011,28.17570504313019,36.07670309341865,34.51664531920635,33.80740469741624,27.369930624868136,7.922268852835267,-15.159227447120651,-28.970069725623567,-35.752347583693435,-45.30222842465499
37,59.28215037661617,25.968178001093968,20.9855033544025,26.63037247841644,12.792461423229865,-13.072087145606567,-18.043707005724446,5.512854589142337,31.266471607765016,39.024915659445156,36.14249021183481,33.99678818909838,27.357570770061024,8.905747291421369,-13.288102415121813,-27.114335404523622,-34.296423965745895,-43.96788211184106
38,57.51830045101989,25.826822203526344,22.08043254968458,28.323746817270518,14.271308161883905,-12.430230714688525,-18.24265618126032,5.039470016830412,31.107196499964484,39.35539225402672,36.81867364881336,34.8671319456936,28.310291612197712,9.732826917200477,-12.757377037172738,-26.584983606444975,-32.866114418760134,-40.7018419173616
39,55.97618594703695,24.499488295457795,22.185822780809527,30.42918896222293,16.978845444354146,-11.239432318223358,-19.133671186209387,3.4406809744897258,30.28082672309475,39.39726780356271,37.05601452593134,35.229470739301135,29.261394052832436,11.052192299633118,-12.159360964057257,-27.24592289792615,-33.808847404385936,-40.54552147078278
40,53.88604625200947,24.227304779532812,23.31663828049307,32.50369771347572,19.347480425049483,-9.370100150739974,-18.21103693309871,3.598214709158617,30.131474312959558,39.34145662691422,37.680805336600834,37.33800973873555,32.83403977912939,14.318798757562814,-11.447583620807652,-28.905734691805915,-34.26988260337412,-35.908979394793285
41,51.81391543866301,24.60265688994521,25.136897944011515,34.637334598147305,20.974855389448923,-8.706207008667862,-18.485062704018592,2.9890526105507393,29.99739580627785,40.08114436437093,39.119107601484444,39.08159466480406,34.48920122417493,15.392484490097925,-11.328707037460227,-29.26807908539121,-33.536219239416845,-32.45126329348874
42,48.729321418882,24.69082712420024,27.238057751212768,37.136807339234586,22.518642265325234,-8.535313046136705,-18.943303639015536,3.090268729341247,31.071084537485582,41.35651651900174,39.61184778909175,38.77632954442363,34.2520508123048,15.832393520235394,-10.450740106243268,-28.362375536836538,-32.34445714914861,-30.301554069133584
43,46.948928572183064,24.599395265162148,28.55664695726698,38.946203731214595,23.454563200309607,-8.951210792886224,-19.506318037962025,3.975517398421519,33.29924852514606,43.02016136601153,39.25422222419425,37.159106322703686,33.37052286645418,16.560488588440165,-9.011509209266814,-27.237103321607,-31.210364292628487,-28.140584643413504
44,46.65821320115719,25.75507234224462,30.638178734951165,41.03498428344555,24.685556589100614,-8.673597701106317,-19.347326148131586,4.946861896640991,35.120056634492784,44.83033214736869,40.216663876717725,37.214141788775535,33.16459065040815,16.890257015197587,-7.652051595313776,-24.790893109326074,-27.889202545886324,-24.084479495120245
45,47.81092848986006,25.26569111884855,30.51470985075959,42.71987870583427,27.235916132539458,-7.316587555935793,-19.87918775553198,3.6949276075887374,34.50612565417569,45.07534108798983,40.8631150960619,38.10493046322651,34.36915284503788,18.03807675507502,-7.180494423368303,-24.814943506028825,-27.0579980657514,-21.00011018428088
46,49.00149165934318,26.19693224701115,31.622330610585333,43.93880747107002,27.755121876589428,-7.847580223532231,-20.489570331320653,4.29700907734229,36.336439296339265,46.8932343100111,41.70626526156961,38.206602454962145,34.447645072155645,18.276905025238417,-6.969571241663019,-24.21388151235016,-24.729447850850214,-15.615987804076015
47,50.73910306927917,27.405660727101957,32.45743521638906,44.32237994275723,27.57362291140184,-8.172730784779363,-20.09355684941915,5.847803682907972,38.558208484446084,48.90364016379736,42.91176991256221,38.41250636643008,33.84928771515491,17.71565958223564,-6.228780374826563,-21.58101183996394,-20.961696562444725,-11.825435196694876
48,48.92765268454907,28.90399733154478,34.28117905711008,44.530178492030736,27.46838515171016,-6.645281016140601,-17.574914841127363,7.0666335791364165,38.028582636589114,48.71621317151537,44.547076031438785,40.46926684160335,34.120603302670695,16.684000908060796,-5.615894697428324,-17.741836266459256,-15.773585368424623,-7.976762167222981
49,46.063706771520636,28.505257870675823,34.372167195135894,43.97818492390691,27.24238116134469,-5.3947360110506,-15.518611844213085,8.23205880250098,37.712348912549416,47.77683297877327,43.77531848582018,39.775475178162026,33.45065873130379,16.875292576528036,-3.5928802698581994,-14.15279158544151,-12.144488664823223,-5.621750926045803
50,43.42511872989605,26.241770929613782,32.79264689642484,43.451547150239215,27.474502253181555,-5.345862491570194,-16.17549368237009,7.419754828078478,37.41212970841815,47.509413825281335,42.45403448173721,37.47847569585756,31.684070881238956,16.698994060511815,-2.834706698342477,-13.572154303775568,-11.519631605787712,-3.8722816749386375
51,41.758292129340205,25.630552542137604,32.02592639141854,42.08695816644025,26.554765788820166,-4.928984448599578,-15.153653369924998,7.560749578949945,36.30951711911151,46.1782206434628,41.80858550122958,37.3103500148466,31.269172674311157,15.885022699698009,-3.492790957715315,-13.46730830653474,-10.385730210036956,-1.6048423873262387
52,41.171637281211034,25.488767440111495,31.974886209063772,42.18400005115248,27.352499546198896,-3.354474876457636,-13.659498595859164,8.112468002906658,36.042599711526954,45.830496965475064,41.67535506619181,37.11263200408133,30.988702258447816,16.13728414599185,-2.189790460737087,-11.537190776419749,-9.041608950514089,-1.8566381026056202
53,41.08931802171377,24.403304012901014,30.976165723047867,42.41583891372632,28.996560762756506,-1.0280889052449997,-11.462763600626516,9.741059143870144,36.78215941508737,45.370634982705695,40.26777243078701,35.915308983131574,31.262451215534522,17.997948729770393,0.16257649105277927,-9.686260068071151,-7.57738842716243,-0.11800239309166188
54,45.28225181898309,23.096136868804535,28.229115798587316,41.637641760315745,29.93533267130118,-0.32153082037939396,-11.376310129101052,10.217744017678198,37.52133306238619,44.747176640217006,37.74903943829174,33.48436834973948,31.109128762985883,19.52310238009836,0.5944111368003329,-11.767748219806155,-10.577381056722874,-1.7928886388601097
55,43.344663550485805,21.609684371141096,27.694848353863375,42.25471489188668,30.99116687345001,0.10727557269134898,-11.992698955421362,8.920659094959394,35.962916864585836,43.01343081957753,36.03958365365219,32.433082424503624,31.149712005142053,20.08208707958876,0.47717096932257425,-12.991610112185617,-11.951981079312123,-2.078079574769463
56,38.68742137277444,22.508525088339987,29.484427782204378,41.37206574673071,28.779083481928055,-0.11669775506523318,-9.939649063082326,10.398435405516734,35.19006188998218,41.659783461706965,36.21605347821342,33.38643215904135,30.59649009888155,18.076600978753063,-0.23351577005566965,-10.982651055166933,-9.661366193343133,-2.8761766285630572
57,36.196678996751075,23.668322947715605,31.172226834179813,40.692601098332666,25.992453344275397,-2.429917425171225,-10.107192807827843,11.553435484511194,35.92535412955961,41.44084010767208,35.58374706984105,32.42304718868946,28.795987643636174,15.788621383692888,-1.5409407189377242,-10.697423827547938,-9.415538797738574,-4.834602000328452
58,31.803499126862377,23.004950609814163,31.09872306403808,38.650007322543026,22.789445059993593,-3.991283524833336,-8.801621662148454,13.970953921150102,36.77248243954662,39.75852187438574,32.4537939731249,29.36125999363759,26.59399635579056,14.680861632416667,-1.5846117726243998,-10.358361926582234,-10.177057374971621,-8.009186484831096
59,25.32473577697951,21.680996392797393,31.271297321093787,37.32050828332817,20.424802310283564,-5.191017776859936,-8.357232699489714,14.159542085994568,34.942271991914254,36.399049549357905,29.528024639195188,28.012342082622908,26.16929162117383,13.778219747230098,-3.6646655890713196,-13.215756418493655,-12.857596933996602,-9.711126865516082
60,18.106382003813604,22.2213971750416,33.492484673826816,36.13132348725866,16.666227277196946,-7.4187640446676575,-7.653170253991411,15.054076405079378,33.305414126178675,33.12999734657034,27.57505321283329,28.33392069876598,26.78305240514966,12.636622183660483,-6.291268749298922,-15.638526077117842,-14.000315481895102,-9.332541410556937
61,11.789395077361137,23.310781788698147,35.79655052154353,34.95571639476027,13.641597622403474,-8.218153458134212,-6.017042346491146,15.535900415981736,30.755938616596126,30.02511678497677,27.065676538603466,29.941817773430998,27.465185156814144,11.163057141696136,-8.07239882383666,-16.022693325433657,-14.007278791190792,-10.934243415506351
62,8.878703346322824,21.535965346907005,33.82889050568968,32.18240462427648,10.923387026791213,-10.019553304155284,-7.4145133564738055,13.37071439668375,27.60364797933864,26.81408070857305,24.603119340055564,28.053984084877722,25.459761406150733,8.687750499521995,-10.766730857970565,-18.28927261513579,-15.034768810402726,-10.050195855710097
63,5.810497360867782,20.73944192267854,33.31947108816412,30.566672059890635,8.875991708654476,-11.133728152215358,-7.561163157012717,12.99894406266665,26.31929121944245,25.16955253679399,23.29154250803672,26.835979132945653,23.68857057778685,6.511988836655978,-12.355145296628836,-18.591441700626273,-14.296969291502876,-8.784444848660845
64,7.281872050461095,20.636009667613102,32.45346297698698,29.83419027183444,8.651149526002058,-11.13893521131713,-7.935299453613697,12.001951666991086,25.205057489139037,24.84955366563443,24.04783532066211,27.75273182156335,23.534712924381434,5.254982845669344,-13.375418490734255,-18.23081375215745,-12.861139808701465,-7.2342603504087535
65,10.34914643491814,20.263002464368576,31.659773445296644,30.686098247758963,9.96051533023064,-11.58163511802015,-10.150827963050114,10.029317397926395,24.88202931117681,25.73736532147196,25.084029566659183,28.50521334443556,23.913956076995245,4.899765371119141,-14.666862345634778,-19.699448512694186,-12.975091870283524,-4.814952579571432
66,14.6994179635415,19.73458888205719,29.41939419581424,29.82678816123001,10.73685846185163,-11.251224366871197,-11.801232413346275,7.264949475463724,23.151884130266193,26.002897603131768,26.291670545268936,29.07252900345933,23.420396499956883,4.1014194454117625,-14.970747669388015,-19.330597908454177,-12.15794246214076,-3.800245674887182
67,21.66522761999202,19.689592087083465,26.672500849191454,28.636629086295006,11.86432361992364,-9.94417393379243,-12.105984419583285,5.913656249058574,22.612706512636347,27.08524303776833,27.96921383251897,29.882081126038095,23.190020294446242,4.090342643684,-13.499755594700389,-16.53084574485873,-9.637051870796556,-3.2407968766903217
68,27.48987865575642,19.6154012861675,25.24379412501505,29.681217684410985,14.889840606707228,-8.010465219048271,-12.775353395510413,4.135556581616169,22.06470670507361,28.44264559753598,30.04360459886307,31.223095780955497,23.51583820591686,4.408866844960608,-11.965737842464424,-13.703241359941991,-6.948978688132276,-2.376900638360908
69,28.22386370094687,18.835632070862452,24.84915409107691,31.34522883050214,18.027567946724957,-5.804738897391539,-13.166780315894973,1.995916643777159,20.47858286881113,28.67705241587457,31.440040856971926,32.60131621780127,24.64284276311513,5.757104161514593,-10.246642841769498,-11.905375093077675,-5.179182304190355,-0.4612674671893371
70,31.794066007379925,19.13653378281396,24.693104684088375,33.26451392378742,21.491267966042585,-3.653063532625545,-14.005365307129605,-0.253197095309764,19.754759584702583,30.3693370714007,33.81633636743065,33.92881655682266,25.210441124512197,6.893547139914265,-8.109464251864125,-9.290082183681465,-2.32043517495309,2.9191072332117916
71,36.361593720450294,20.37294673705418,24.6233034632859,34.3135531102264,24.285167821283512,-0.8544129765294125,-13.156445695666848,-1.0481464479389377,19.38384896062211,31.44403932028717,35.21266380144994,34.41998170971177,25.37739361632737,8.140197938482736,-5.515758977613593,-6.038861921433798,1.515432698054497,7.982893394910117
72,38.06580880433714,20.230260871190108,24.50750487354421,35.960876980534884,27.464318598228004,1.8947072878742692,-12.40298173653212,-1.8437131118087138,18.70115861918421,31.67300077039813,35.69898214902834,34.54706499363171,25.78844108954004,9.911629468138852,-2.469512926854898,-3.158656760726239,2.5767062658217035,6.2482185918153705
73,40.04512979111808,21.86130202208483,25.58254484275733,36.38819389171749,27.661449982055185,2.732843260215325,-10.158289922038696,1.7561205735854628,22.49853643738713,34.02622475241589,35.818095777153935,33.408319529809944,25.53259812002901,12.087604798959129,1.8535526344838729,1.5615610307460481,5.798191955104842,6.886732246416065
74,44.24807732388836,22.624432699048587,24.993215783758377,36.40032496723598,28.516970967798066,3.7526711155186265,-8.98670975907963,3.683166636329472,24.986894718443168,35.76044310987274,35.956725386532746,32.89419062898724,26.075033409353807,14.073822817777518,4.095245565097789,3.244734163937877,7.85179121317328,10.800743467566763
75,46.94763289432896,21.18192715072307,22.70037758016568,36.08505634994018,29.946804984718266,4.9780721889227895,-8.893671542922196,3.229865120984855,24.535515559246576,35.078035716688944,34.994436022136455,32.47089549362837,26.888600978976722,15.459994942140506,4.5360367787120275,2.1364042674887203,6.168596318254795,9.739012524387828
76,49.65674799148221,20.89452409733287,21.424381759388535,35.64356066244147,30.45031484506308,5.480183988150121,-8.867971508630811,3.113525456410484,24.500751564808024,34.703015279193224,33.88727120893603,31.07357463874809,26.12940470156629,15.667594036194002,5.094058755354654,2.2738361792149924,5.694718202223755,8.786951214337654
77,52.266173097627416,20.162908342860558,20.28017437719827,36.32800268644798,32.189629805700605,6.178899962626374,-9.673134737704043,2.2025581243914494,24.484791049792456,34.9624668600171,33.51447481481128,30.443038588407475,26.313804175595912,16.69871833405608,5.740865462896492,1.660981563620786,4.35885010730005,7.670603760870914
78,58.068588520398016,21.495984624783073,19.209798272703058,35.16068682997349,32.05761865334844,7.072490421220759,-8.023315125120114,4.446883829536382,26.816676331359172,36.36765366535836,33.37176844305186,29.471723889500545,26.037674900879058,17.808432129416172,7.429369392848885,2.755175368201062,4.553456179938238,7.229266289232743
79,63.92121702465761,23.196231767123454,18.41370286775552,34.00244838677727,32.307730391108365,9.52350152637407,-3.8597056571894286,8.878797989222702,30.031248004260725,37.67592632857042,33.05793968383534,28.475693225672973,25.627716824834533,19.204506194114003,11.008989017342572,7.1800262151395,6.975002970325149,5.104890199632946
80,66.47467943147386,24.048853308245725,19.264437697547805,36.049376730706456,35.16589848429109,12.274825257116435,-1.4632316832581316,11.053543374593255,31.745005286426544,38.62669250272392,33.669679286779385,29.683899995932446,27.868480126729214,22.049154124031993,13.7227618655251,9.13834931143939,7.520569921866184,3.594265114789252
81,68.57431648999125,24.126109631446898,19.5926359832158,38.083296811495245,37.944917142446826,14.213611103609757,-0.4761897903746209,11.926754520420872,32.61707971340408,38.963628293261216,33.72796813477962,30.65574803701493,30.31014214155611,24.946277257118986,15.56235923359236,9.487414917299603,7.159141943546431,3.339368829479033
82,70.80485140436512,21.835005500942056,17.06276573026375,38.76797338840115,40.709293378619456,15.712478384541592,-1.093985500950704,11.271530778760344,33.102617349949334,38.979935850700684,31.87877974687045,28.79240511046437,31.330142567484934,28.14157819157619,16.76655289351248,6.718250140896979,3.981545515531299,4.677456572575623
83,75.65743077104892,21.34314271724755,14.892453252996319,38.26380698958126,41.910137308314,16.62507974200688,-1.2293795725656862,11.308455284668927,34.13471010496208,39.817871011605405,31.054020960490966,27.046258505433062,30.928851156854208,29.781274907290612,18.59433831686954,6.96029214659591,3.2593925247466524,4.613267179018769
84,78.92441796218485,21.778500847608775,14.15044689534241,38.12486899207982,42.8786326342064,18.013952031262995,-0.14951129425017728,11.985151129945436,34.57208122790809,39.98670714434555,31.04881797365261,27.462965009543517,32.25697802644202,31.452087153037745,19.385170278462834,6.742358470964406,3.7910002351447285,7.905372974988973
85,79.6388145567321,21.23605124605393,13.588103084222936,38.744412843889165,44.68063162353787,19.99118083486929,1.0487602873177633,12.120880680262797,33.865603441895445,38.93406742260955,30.464606261156042,28.20314074272982,34.362716770021045,33.70376916390939,20.291046795027174,6.234209432811689,3.614182426296542,9.939401740106309
86,81.23243921603697,20.201181323398924,11.94536459671284,38.15710437501314,45.090933965878996,20.508543011989236,1.2311695534313223,11.925625918046407,33.07900175078272,37.44040697755006,28.824753508129668,27.297230899504523,34.4674148086818,34.345145821496004,20.907729962123618,6.490534266435828,3.0869758195557124,8.08903895303952
87,82.83958964540315,19.14723042071037,9.473097041529094,35.85635868369087,44.00728546928703,20.694052271675517,1.8498439949046837,11.8459291834562,31.683109399519807,35.103556259576365,26.616908826767325,26.12067453097942,34.415912922997876,34.822272401803154,21.229619868460652,6.290846792016879,2.246910902912871,6.513322963243879
